,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8
2021-07-22 07:00:00,2.362,0.5479999999999999,0.179,0.44,1.043,0.465,3.458,0.696
2021-07-22 07:10:00,2.364,0.5489999999999999,0.17800000000000002,0.441,1.044,0.466,3.46,0.6970000000000001
2021-07-22 07:20:00,2.365,0.551,0.17800000000000002,0.442,1.046,0.467,3.4619999999999997,0.7
2021-07-22 07:30:00,2.366,0.551,0.17600000000000002,0.442,1.046,0.46799999999999997,3.4619999999999997,0.6990000000000001
2021-07-22 07:40:00,2.367,0.5529999999999999,0.177,0.442,1.047,0.469,3.4619999999999997,0.7
2021-07-22 07:50:00,2.367,0.5539999999999999,0.17800000000000002,0.444,1.048,0.469,3.465,0.7020000000000001
2021-07-22 08:00:00,2.3680000000000003,0.555,0.17800000000000002,0.444,1.0490000000000002,0.47100000000000003,3.465,0.703
2021-07-22 08:10:00,2.3680000000000003,0.556,0.177,0.445,1.05,0.47200000000000003,3.466,0.703
2021-07-22 08:20:00,2.369,0.556,0.17800000000000002,0.445,1.051,0.474,3.466,0.705
2021-07-22 13:20:00,2.332,0.535,0.158,0.395,1.0190000000000001,0.442,3.4330000000000003,0.672
2021-07-22 13:30:00,2.33,0.5329999999999999,0.156,0.391,1.0170000000000001,0.439,3.43,0.672
2021-07-22 13:40:00,2.3280000000000003,0.532,0.153,0.389,1.015,0.436,3.429,0.6709999999999999
2021-07-22 13:50:00,2.326,0.531,0.151,0.387,1.013,0.435,3.427,0.667
2021-07-22 14:00:00,2.325,0.53,0.14800000000000002,0.386,1.011,0.43200000000000005,3.426,0.667
2021-07-22 14:10:00,2.325,0.526,0.14300000000000002,0.385,1.011,0.431,3.425,0.665
2021-07-22 14:20:00,2.324,0.521,0.145,0.385,1.01,0.43,3.424,0.664
2021-07-22 14:30:00,2.324,0.52,0.142,0.384,1.01,0.429,3.423,0.6629999999999999
2021-07-22 14:40:00,2.3209999999999997,0.52,0.139,0.38299999999999995,1.01,0.42700000000000005,3.423,0.662
2021-07-22 14:50:00,2.32,0.52,0.136,0.382,1.0090000000000001,0.426,3.4219999999999997,0.66
2021-07-22 15:00:00,2.32,0.52,0.136,0.382,1.0070000000000001,0.425,3.42,0.6579999999999999
2021-07-22 15:10:00,2.319,0.521,0.132,0.381,1.006,0.424,3.42,0.6579999999999999
2021-07-22 15:20:00,2.318,0.521,0.13,0.38,1.005,0.423,3.4189999999999996,0.6559999999999999
2021-07-22 15:30:00,2.3169999999999997,0.521,0.13,0.38,1.004,0.42200000000000004,3.418,0.654
2021-07-22 15:40:00,2.316,0.52,0.13,0.379,1.003,0.42100000000000004,3.418,0.655
2021-07-22 15:50:00,2.315,0.52,0.128,0.37799999999999995,1.003,0.42,3.417,0.653
2021-07-22 16:00:00,2.315,0.519,0.127,0.37799999999999995,1.003,0.42,3.417,0.654
2021-07-22 16:10:00,2.316,0.519,0.127,0.379,1.003,0.42100000000000004,3.418,0.654
2021-07-22 16:30:00,2.316,0.519,0.127,0.381,1.004,0.42200000000000004,3.418,0.654
2021-07-22 16:40:00,2.316,0.521,0.125,0.38299999999999995,1.005,0.42200000000000004,3.418,0.654
2021-07-22 16:50:00,2.3169999999999997,0.521,0.125,0.38299999999999995,1.006,0.42200000000000004,3.42,0.654
2021-07-22 17:00:00,2.3169999999999997,0.52,0.126,0.384,1.006,0.423,3.4210000000000003,0.654
2021-07-22 17:10:00,2.318,0.518,0.125,0.384,1.006,0.424,3.42,0.654
2021-07-22 17:20:00,2.32,0.518,0.126,0.387,1.008,0.426,3.4219999999999997,0.655
2021-07-22 17:30:00,2.3209999999999997,0.517,0.127,0.38799999999999996,1.01,0.428,3.423,0.657
2021-07-22 17:40:00,2.3209999999999997,0.517,0.127,0.389,1.011,0.429,3.424,0.6579999999999999
2021-07-22 17:50:00,2.3209999999999997,0.517,0.128,0.39,1.011,0.431,3.424,0.6579999999999999
2021-07-22 18:00:00,2.324,0.519,0.127,0.392,1.012,0.431,3.426,0.6579999999999999
2021-07-22 18:10:00,2.327,0.518,0.128,0.39299999999999996,1.014,0.431,3.427,0.66
2021-07-22 18:20:00,2.3280000000000003,0.52,0.129,0.395,1.015,0.434,3.43,0.66
2021-07-22 18:30:00,2.329,0.521,0.13,0.397,1.0170000000000001,0.434,3.43,0.6609999999999999
2021-07-22 18:40:00,2.332,0.522,0.131,0.397,1.018,0.436,3.43,0.6629999999999999
2021-07-22 18:50:00,2.335,0.523,0.132,0.39899999999999997,1.02,0.43700000000000006,3.432,0.664
2021-07-22 19:00:00,2.336,0.525,0.133,0.401,1.021,0.439,3.4339999999999997,0.6659999999999999
2021-07-22 19:10:00,2.338,0.526,0.135,0.40299999999999997,1.021,0.44,3.435,0.6659999999999999
2021-07-22 19:20:00,2.34,0.527,0.134,0.40399999999999997,1.023,0.442,3.4360000000000004,0.6679999999999999
2021-07-22 19:30:00,2.34,0.529,0.135,0.405,1.023,0.44299999999999995,3.4360000000000004,0.6679999999999999
2021-07-22 19:40:00,2.3409999999999997,0.53,0.136,0.40700000000000003,1.025,0.444,3.4389999999999996,0.669
2021-07-22 19:50:00,2.343,0.531,0.136,0.40700000000000003,1.025,0.445,3.44,0.67
2021-07-22 20:00:00,2.344,0.531,0.138,0.409,1.026,0.446,3.44,0.6709999999999999
2021-07-22 20:10:00,2.345,0.532,0.138,0.41,1.0270000000000001,0.447,3.4410000000000003,0.6709999999999999
2021-07-22 20:20:00,2.347,0.531,0.139,0.41100000000000003,1.028,0.44799999999999995,3.4419999999999997,0.672
2021-07-22 20:30:00,2.3480000000000003,0.5329999999999999,0.145,0.41100000000000003,1.0290000000000001,0.44799999999999995,3.4419999999999997,0.672
2021-07-22 20:40:00,2.35,0.534,0.155,0.41100000000000003,1.0290000000000001,0.44799999999999995,3.443,0.672
2021-07-22 20:50:00,2.35,0.534,0.17,0.41200000000000003,1.0290000000000001,0.449,3.443,0.672
2021-07-22 21:00:00,2.35,0.534,0.195,0.414,1.03,0.45,3.445,0.674
2021-07-22 21:10:00,2.351,0.535,0.233,0.414,1.031,0.451,3.445,0.675
2021-07-22 21:20:00,2.351,0.536,0.29,0.415,1.031,0.451,3.445,0.674
2021-07-22 21:30:00,2.351,0.536,0.35700000000000004,0.414,1.031,0.452,3.445,0.6729999999999999
2021-07-22 21:40:00,2.351,0.535,0.426,0.415,1.031,0.451,3.445,0.6729999999999999
2021-07-22 21:50:00,2.35,0.535,0.493,0.414,1.031,0.451,3.444,0.672
2021-07-22 22:00:00,2.351,0.534,0.556,0.413,1.0290000000000001,0.451,3.4419999999999997,0.672
2021-07-22 22:10:00,2.35,0.5329999999999999,0.612,0.414,1.0290000000000001,0.451,3.443,0.6709999999999999
2021-07-22 22:20:00,2.349,0.5329999999999999,0.6679999999999999,0.413,1.0290000000000001,0.451,3.444,0.6709999999999999
2021-07-22 22:30:00,2.349,0.5329999999999999,0.7170000000000001,0.41200000000000003,1.0290000000000001,0.451,3.443,0.6709999999999999
2021-07-22 22:40:00,2.35,0.534,0.7609999999999999,0.413,1.0290000000000001,0.451,3.4419999999999997,0.6709999999999999
2021-07-22 22:50:00,2.35,0.5329999999999999,0.797,0.41200000000000003,1.028,0.451,3.4419999999999997,0.6709999999999999
2021-07-22 23:00:00,2.349,0.532,0.8240000000000001,0.41200000000000003,1.028,0.451,3.4419999999999997,0.67
2021-07-22 23:10:00,2.35,0.5329999999999999,0.8390000000000001,0.413,1.03,0.451,3.4419999999999997,0.6709999999999999
2021-07-22 23:20:00,2.349,0.5329999999999999,0.8420000000000001,0.413,1.03,0.451,3.444,0.672
2021-07-22 23:30:00,2.35,0.532,0.828,0.41200000000000003,1.03,0.45,3.444,0.67
2021-07-22 23:40:00,2.3480000000000003,0.531,0.805,0.41100000000000003,1.0290000000000001,0.45,3.4419999999999997,0.67
2021-07-22 23:50:00,2.349,0.531,0.778,0.41100000000000003,1.0290000000000001,0.45,3.4410000000000003,0.667
2021-07-23 00:00:00,2.349,0.53,0.75,0.41,1.028,0.45,3.4410000000000003,0.6679999999999999
2021-07-23 00:10:00,2.3480000000000003,0.53,0.7240000000000001,0.41,1.028,0.449,3.4410000000000003,0.6659999999999999
2021-07-23 00:20:00,2.3480000000000003,0.529,0.698,0.408,1.028,0.44799999999999995,3.4410000000000003,0.6659999999999999
2021-07-23 00:30:00,2.347,0.529,0.6709999999999999,0.408,1.026,0.447,3.44,0.6659999999999999
2021-07-23 00:40:00,2.347,0.528,0.647,0.408,1.025,0.447,3.44,0.6659999999999999
2021-07-23 00:50:00,2.345,0.527,0.621,0.40700000000000003,1.025,0.447,3.4389999999999996,0.665
2021-07-23 01:00:00,2.344,0.527,0.597,0.406,1.023,0.446,3.438,0.6629999999999999
2021-07-23 01:10:00,2.344,0.526,0.573,0.405,1.023,0.444,3.4360000000000004,0.66
2021-07-23 01:20:00,2.343,0.525,0.5489999999999999,0.40399999999999997,1.022,0.445,3.4360000000000004,0.66
2021-07-23 01:30:00,2.343,0.525,0.527,0.402,1.021,0.445,3.4360000000000004,0.66
2021-07-23 01:40:00,2.342,0.525,0.505,0.402,1.021,0.444,3.435,0.659
2021-07-23 01:50:00,2.3409999999999997,0.523,0.483,0.402,1.02,0.44299999999999995,3.4339999999999997,0.6579999999999999
2021-07-23 02:00:00,2.34,0.523,0.46299999999999997,0.4,1.0190000000000001,0.442,3.432,0.6559999999999999
2021-07-23 02:10:00,2.339,0.522,0.441,0.39799999999999996,1.018,0.44,3.432,0.655
2021-07-23 02:20:00,2.3369999999999997,0.52,0.423,0.395,1.016,0.439,3.43,0.654
2021-07-23 02:30:00,2.336,0.52,0.405,0.395,1.015,0.43799999999999994,3.43,0.653
2021-07-23 02:40:00,2.336,0.519,0.387,0.39399999999999996,1.014,0.43700000000000006,3.428,0.653
2021-07-23 02:50:00,2.335,0.518,0.37,0.39299999999999996,1.013,0.436,3.429,0.65
2021-07-23 03:00:00,2.335,0.515,0.353,0.392,1.013,0.43700000000000006,3.427,0.65
2021-07-23 03:10:00,2.334,0.516,0.33799999999999997,0.392,1.012,0.436,3.428,0.649
2021-07-23 03:20:00,2.333,0.514,0.32299999999999995,0.392,1.011,0.435,3.426,0.648
2021-07-23 03:30:00,2.332,0.513,0.31,0.392,1.011,0.434,3.426,0.648
2021-07-23 03:40:00,2.332,0.513,0.29600000000000004,0.389,1.011,0.434,3.425,0.647
2021-07-23 03:50:00,2.33,0.512,0.284,0.38799999999999996,1.0090000000000001,0.433,3.424,0.6459999999999999
2021-07-23 04:00:00,2.33,0.512,0.272,0.38799999999999996,1.0070000000000001,0.434,3.423,0.645
2021-07-23 04:10:00,2.329,0.511,0.261,0.38799999999999996,1.008,0.433,3.423,0.643
2021-07-23 04:20:00,2.33,0.511,0.253,0.38799999999999996,1.008,0.43200000000000005,3.424,0.644
2021-07-23 04:30:00,2.333,0.512,0.242,0.389,1.01,0.43200000000000005,3.425,0.645
2021-07-23 04:40:00,2.333,0.513,0.23600000000000002,0.389,1.01,0.434,3.426,0.647
2021-07-23 04:50:00,2.333,0.513,0.22699999999999998,0.389,1.01,0.43200000000000005,3.425,0.6459999999999999
2021-07-23 05:00:00,2.333,0.513,0.21899999999999997,0.38799999999999996,1.01,0.433,3.424,0.6459999999999999
2021-07-23 05:10:00,2.331,0.513,0.209,0.387,1.0090000000000001,0.43200000000000005,3.424,0.643
2021-07-23 05:20:00,2.329,0.512,0.203,0.38799999999999996,1.0090000000000001,0.433,3.423,0.644
2021-07-23 05:30:00,2.329,0.512,0.196,0.387,1.008,0.433,3.424,0.642
2021-07-23 05:40:00,2.331,0.512,0.191,0.389,1.0090000000000001,0.43200000000000005,3.426,0.643
2021-07-23 05:50:00,2.331,0.513,0.18600000000000003,0.389,1.0090000000000001,0.434,3.425,0.643
2021-07-23 06:00:00,2.331,0.514,0.182,0.389,1.01,0.435,3.427,0.643
2021-07-23 06:10:00,2.333,0.515,0.17800000000000002,0.391,1.011,0.435,3.427,0.6459999999999999
2021-07-23 06:20:00,2.333,0.516,0.174,0.391,1.011,0.43700000000000006,3.428,0.645
2021-07-23 06:30:00,2.334,0.515,0.16899999999999998,0.392,1.012,0.439,3.428,0.6459999999999999
2021-07-23 06:40:00,2.335,0.516,0.16699999999999998,0.392,1.012,0.439,3.43,0.647
2021-07-23 06:50:00,2.3369999999999997,0.518,0.166,0.395,1.015,0.441,3.432,0.647
2021-07-23 07:00:00,2.34,0.52,0.16399999999999998,0.397,1.0170000000000001,0.442,3.4330000000000003,0.65
2021-07-23 07:10:00,2.34,0.523,0.162,0.397,1.0190000000000001,0.442,3.4339999999999997,0.65
2021-07-23 07:20:00,2.34,0.524,0.16,0.39899999999999997,1.0190000000000001,0.444,3.4360000000000004,0.653
2021-07-23 07:30:00,2.3409999999999997,0.525,0.158,0.39799999999999996,1.02,0.444,3.4360000000000004,0.653
2021-07-23 07:40:00,2.3409999999999997,0.524,0.155,0.39799999999999996,1.02,0.444,3.4360000000000004,0.653
2021-07-23 07:50:00,2.3409999999999997,0.525,0.153,0.39899999999999997,1.02,0.444,3.4360000000000004,0.654
2021-07-23 08:00:00,2.344,0.525,0.153,0.39899999999999997,1.02,0.446,3.437,0.654
2021-07-23 08:10:00,2.346,0.527,0.151,0.4,1.021,0.447,3.4389999999999996,0.624
2021-07-23 08:20:00,2.346,0.529,0.149,0.4,1.022,0.44799999999999995,3.4389999999999996,0.626
2021-07-23 08:30:00,2.345,0.528,0.151,0.402,1.022,0.45,3.4419999999999997,0.627
2021-07-23 08:40:00,2.346,0.53,0.14800000000000002,0.402,1.025,0.45,3.443,0.628
2021-07-23 08:50:00,2.346,0.532,0.149,0.40399999999999997,1.026,0.452,3.444,0.629
2021-07-23 09:00:00,2.347,0.532,0.15,0.40399999999999997,1.0270000000000001,0.45299999999999996,3.445,0.63
2021-07-23 09:10:00,2.35,0.534,0.154,0.40399999999999997,1.028,0.452,3.444,0.63
2021-07-23 09:20:00,2.35,0.5329999999999999,0.158,0.402,1.0270000000000001,0.45299999999999996,3.445,0.63
2021-07-23 09:30:00,2.35,0.5329999999999999,0.165,0.40299999999999997,1.0270000000000001,0.45399999999999996,3.443,0.627
2021-07-23 09:40:00,2.3480000000000003,0.531,0.174,0.40299999999999997,1.026,0.45399999999999996,3.445,0.627
2021-07-23 09:50:00,2.349,0.532,0.185,0.402,1.0270000000000001,0.45399999999999996,3.446,0.629
2021-07-23 10:00:00,2.3480000000000003,0.534,0.193,0.401,1.0270000000000001,0.45399999999999996,3.443,0.629
2021-07-23 10:10:00,2.349,0.5329999999999999,0.19899999999999998,0.39899999999999997,1.026,0.45399999999999996,3.4419999999999997,0.629
2021-07-23 10:20:00,2.347,0.532,0.204,0.39899999999999997,1.026,0.452,3.4419999999999997,0.627
2021-07-23 10:30:00,2.347,0.532,0.207,0.397,1.025,0.452,3.4410000000000003,0.629
2021-07-23 10:40:00,2.344,0.531,0.20800000000000002,0.395,1.023,0.449,3.44,0.626
2021-07-23 10:50:00,2.343,0.528,0.20600000000000002,0.39399999999999996,1.021,0.449,3.438,0.623
2021-07-23 11:00:00,2.34,0.526,0.204,0.391,1.0190000000000001,0.446,3.4360000000000004,0.622
2021-07-23 11:10:00,2.339,0.524,0.201,0.38799999999999996,1.018,0.444,3.4339999999999997,0.62
2021-07-23 11:20:00,2.338,0.523,0.198,0.387,1.015,0.442,3.432,0.618
2021-07-23 11:30:00,2.335,0.523,0.195,0.38299999999999995,1.014,0.44,3.43,0.615
2021-07-23 11:40:00,2.333,0.522,0.191,0.379,1.012,0.439,3.428,0.614
2021-07-23 11:50:00,2.331,0.52,0.185,0.377,1.01,0.43700000000000006,3.426,0.612
2021-07-23 12:00:00,2.329,0.519,0.18100000000000002,0.375,1.0090000000000001,0.435,3.423,0.61
2021-07-23 12:10:00,2.327,0.519,0.17600000000000002,0.37200000000000005,1.006,0.43200000000000005,3.423,0.609
2021-07-23 12:20:00,2.324,0.518,0.172,0.37,1.004,0.431,3.4210000000000003,0.607
2021-07-23 12:30:00,2.322,0.517,0.165,0.36700000000000005,1.001,0.428,3.418,0.605
2021-07-23 12:40:00,2.32,0.515,0.161,0.363,0.9990000000000001,0.424,3.417,0.603
2021-07-23 12:50:00,2.3169999999999997,0.512,0.156,0.36,0.996,0.42200000000000004,3.4130000000000003,0.599
2021-07-23 13:00:00,2.316,0.512,0.152,0.35700000000000004,0.9940000000000001,0.42,3.411,0.598
2021-07-23 13:10:00,2.313,0.509,0.146,0.353,0.992,0.418,3.408,0.595
2021-07-23 13:20:00,2.311,0.507,0.141,0.35,0.9890000000000001,0.41600000000000004,3.408,0.593
2021-07-23 13:30:00,2.3080000000000003,0.506,0.138,0.348,0.988,0.415,3.405,0.593
2021-07-23 13:40:00,2.306,0.504,0.133,0.34600000000000003,0.986,0.413,3.404,0.5920000000000001
2021-07-23 13:50:00,2.3040000000000003,0.502,0.128,0.345,0.9840000000000001,0.41,3.4019999999999997,0.59
2021-07-23 14:00:00,2.302,0.5,0.125,0.342,0.983,0.408,3.3989999999999996,0.588
2021-07-23 14:10:00,2.301,0.496,0.121,0.341,0.981,0.406,3.397,0.586
2021-07-23 14:20:00,2.3,0.489,0.115,0.33899999999999997,0.978,0.40399999999999997,3.395,0.584
2021-07-23 14:30:00,2.2969999999999997,0.484,0.111,0.336,0.977,0.401,3.3930000000000002,0.581
2021-07-23 14:40:00,2.296,0.484,0.109,0.335,0.9740000000000001,0.4,3.392,0.579
2021-07-23 14:50:00,2.294,0.48200000000000004,0.10400000000000001,0.33299999999999996,0.972,0.39799999999999996,3.39,0.5760000000000001
2021-07-23 15:00:00,2.292,0.48100000000000004,0.102,0.332,0.972,0.396,3.388,0.574
2021-07-23 15:10:00,2.291,0.484,0.098,0.331,0.971,0.396,3.387,0.573
2021-07-23 15:20:00,2.29,0.483,0.096,0.33,0.97,0.39299999999999996,3.386,0.573
2021-07-23 15:30:00,2.289,0.483,0.09300000000000001,0.32899999999999996,0.968,0.39299999999999996,3.385,0.5720000000000001
2021-07-23 15:40:00,2.2880000000000003,0.484,0.092,0.32899999999999996,0.968,0.392,3.385,0.5710000000000001
2021-07-23 15:50:00,2.287,0.483,0.091,0.32799999999999996,0.9670000000000001,0.39,3.384,0.5710000000000001
2021-07-23 16:00:00,2.287,0.48100000000000004,0.08800000000000001,0.32799999999999996,0.9670000000000001,0.39,3.383,0.57
2021-07-23 16:10:00,2.2880000000000003,0.48100000000000004,0.087,0.32799999999999996,0.9670000000000001,0.39,3.3819999999999997,0.569
2021-07-23 16:20:00,2.2880000000000003,0.48200000000000004,0.086,0.32799999999999996,0.966,0.389,3.3819999999999997,0.568
2021-07-23 16:30:00,2.2880000000000003,0.483,0.086,0.32899999999999996,0.9670000000000001,0.389,3.383,0.568
2021-07-23 16:40:00,2.2880000000000003,0.48200000000000004,0.085,0.332,0.968,0.39,3.384,0.569
2021-07-23 16:50:00,2.2880000000000003,0.48200000000000004,0.084,0.33299999999999996,0.968,0.392,3.384,0.568
2021-07-23 17:00:00,2.289,0.48100000000000004,0.084,0.33399999999999996,0.968,0.391,3.384,0.569
2021-07-23 17:10:00,2.29,0.479,0.083,0.33399999999999996,0.9670000000000001,0.391,3.385,0.568
2021-07-23 17:20:00,2.292,0.47700000000000004,0.085,0.335,0.968,0.392,3.387,0.568
2021-07-23 17:30:00,2.292,0.47700000000000004,0.084,0.337,0.968,0.39299999999999996,3.388,0.568
2021-07-23 17:40:00,2.293,0.47600000000000003,0.084,0.337,0.968,0.39399999999999996,3.388,0.568
2021-07-23 17:50:00,2.295,0.47600000000000003,0.084,0.33899999999999997,0.9690000000000001,0.395,3.389,0.568
2021-07-23 18:00:00,2.296,0.47700000000000004,0.085,0.341,0.971,0.397,3.389,0.569
2021-07-23 18:10:00,2.296,0.47700000000000004,0.085,0.34299999999999997,0.972,0.39799999999999996,3.391,0.569
2021-07-23 18:20:00,2.298,0.479,0.087,0.344,0.973,0.401,3.3930000000000002,0.57
2021-07-23 18:30:00,2.298,0.478,0.087,0.34600000000000003,0.975,0.401,3.3939999999999997,0.5720000000000001
2021-07-23 18:40:00,2.3,0.48100000000000004,0.08800000000000001,0.348,0.977,0.40299999999999997,3.395,0.574
2021-07-23 18:50:00,2.302,0.48100000000000004,0.08800000000000001,0.348,0.978,0.40399999999999997,3.3960000000000004,0.575
2021-07-23 19:00:00,2.303,0.483,0.08800000000000001,0.35,0.9790000000000001,0.406,3.397,0.5760000000000001
2021-07-23 19:10:00,2.305,0.483,0.08900000000000001,0.35200000000000004,0.981,0.40700000000000003,3.397,0.5760000000000001
2021-07-23 19:20:00,2.305,0.485,0.091,0.354,0.982,0.409,3.4,0.579
2021-07-23 19:30:00,2.307,0.48700000000000004,0.092,0.354,0.985,0.41,3.4010000000000002,0.5820000000000001
2021-07-23 19:40:00,2.3080000000000003,0.489,0.09300000000000001,0.35700000000000004,0.986,0.41100000000000003,3.4019999999999997,0.583
2021-07-23 19:50:00,2.309,0.488,0.095,0.358,0.988,0.41200000000000003,3.403,0.584
2021-07-23 20:00:00,2.311,0.49,0.096,0.36,0.988,0.414,3.405,0.585
2021-07-23 20:10:00,2.313,0.493,0.09699999999999999,0.36200000000000004,0.991,0.41600000000000004,3.405,0.5870000000000001
2021-07-23 20:20:00,2.315,0.494,0.099,0.364,0.9940000000000001,0.419,3.407,0.588
2021-07-23 20:30:00,2.316,0.495,0.1,0.366,0.995,0.419,3.409,0.589
2021-07-23 20:40:00,2.316,0.496,0.099,0.36700000000000005,0.995,0.42,3.408,0.589
2021-07-23 20:50:00,2.319,0.49700000000000005,0.1,0.36700000000000005,0.996,0.42,3.409,0.59
2021-07-23 21:00:00,2.319,0.498,0.10099999999999999,0.369,0.9990000000000001,0.42200000000000004,3.4130000000000003,0.5920000000000001
2021-07-23 21:10:00,2.32,0.499,0.105,0.371,0.9990000000000001,0.423,3.412,0.5920000000000001
2021-07-23 21:20:00,2.32,0.499,0.11599999999999999,0.37200000000000005,0.9990000000000001,0.424,3.4139999999999997,0.593
2021-07-23 21:30:00,2.3209999999999997,0.501,0.132,0.373,1.001,0.424,3.4139999999999997,0.594
2021-07-23 21:40:00,2.324,0.502,0.154,0.375,1.001,0.425,3.415,0.594
2021-07-23 21:50:00,2.323,0.502,0.192,0.375,1.002,0.425,3.415,0.596
2021-07-23 22:00:00,2.324,0.502,0.247,0.374,1.003,0.426,3.4160000000000004,0.595
2021-07-23 22:10:00,2.324,0.503,0.316,0.376,1.002,0.426,3.4160000000000004,0.595
2021-07-23 22:20:00,2.324,0.503,0.38799999999999996,0.377,1.001,0.429,3.417,0.595
2021-07-23 22:30:00,2.323,0.501,0.45799999999999996,0.375,1.002,0.428,3.4160000000000004,0.594
2021-07-23 22:40:00,2.323,0.501,0.528,0.37799999999999995,1.001,0.42700000000000005,3.418,0.593
2021-07-23 22:50:00,2.324,0.504,0.5920000000000001,0.377,1.003,0.42700000000000005,3.418,0.596
2021-07-23 23:00:00,2.327,0.503,0.654,0.376,1.003,0.42700000000000005,3.417,0.594
2021-07-23 23:10:00,2.327,0.504,0.7120000000000001,0.377,1.001,0.42700000000000005,3.417,0.594
2021-07-23 23:20:00,2.327,0.504,0.767,0.376,1.001,0.426,3.415,0.594
2021-07-23 23:30:00,2.326,0.504,0.818,0.377,1.0,0.425,3.415,0.594
2021-07-23 23:40:00,2.327,0.503,0.8590000000000001,0.376,1.001,0.425,3.4160000000000004,0.593
2021-07-23 23:50:00,2.326,0.501,0.89,0.375,1.0,0.423,3.4160000000000004,0.5920000000000001
2021-07-24 00:00:00,2.326,0.5,0.902,0.375,0.998,0.423,3.415,0.5920000000000001
2021-07-24 00:10:00,2.325,0.501,0.9009999999999999,0.373,0.998,0.425,3.4130000000000003,0.589
2021-07-24 00:20:00,2.323,0.501,0.884,0.374,0.998,0.423,3.4139999999999997,0.59
2021-07-24 00:30:00,2.322,0.499,0.857,0.374,0.997,0.423,3.4139999999999997,0.59
2021-07-24 00:40:00,2.322,0.5,0.825,0.373,0.996,0.423,3.4130000000000003,0.589
2021-07-24 00:50:00,2.3209999999999997,0.499,0.7929999999999999,0.373,0.996,0.42200000000000004,3.4139999999999997,0.589
2021-07-24 01:00:00,2.3209999999999997,0.5,0.762,0.373,0.996,0.423,3.4139999999999997,0.588
2021-07-24 01:10:00,2.32,0.498,0.733,0.373,0.996,0.42100000000000004,3.412,0.585
2021-07-24 01:20:00,2.32,0.498,0.7040000000000001,0.37200000000000005,0.995,0.42200000000000004,3.411,0.586
2021-07-24 01:30:00,2.32,0.498,0.6779999999999999,0.371,0.995,0.42200000000000004,3.412,0.586
2021-07-24 01:40:00,2.32,0.498,0.65,0.371,0.995,0.42100000000000004,3.4130000000000003,0.5870000000000001
2021-07-24 01:50:00,2.3209999999999997,0.498,0.623,0.37,0.993,0.42100000000000004,3.41,0.585
2021-07-24 02:00:00,2.319,0.49700000000000005,0.597,0.369,0.992,0.42100000000000004,3.41,0.585
2021-07-24 02:10:00,2.319,0.496,0.57,0.368,0.992,0.419,3.409,0.584
2021-07-24 02:20:00,2.3169999999999997,0.495,0.545,0.36700000000000005,0.991,0.418,3.408,0.5820000000000001
2021-07-24 02:30:00,2.3169999999999997,0.495,0.521,0.366,0.99,0.41700000000000004,3.407,0.5820000000000001
2021-07-24 02:40:00,2.316,0.494,0.498,0.364,0.9890000000000001,0.41600000000000004,3.406,0.581
2021-07-24 02:50:00,2.315,0.493,0.47600000000000003,0.364,0.988,0.415,3.405,0.58
2021-07-24 03:00:00,2.314,0.49200000000000005,0.45299999999999996,0.363,0.987,0.414,3.405,0.578
2021-07-24 03:10:00,2.313,0.491,0.431,0.364,0.987,0.414,3.405,0.5770000000000001
2021-07-24 03:20:00,2.313,0.49,0.41200000000000003,0.36200000000000004,0.987,0.414,3.404,0.5760000000000001
2021-07-24 03:30:00,2.312,0.49,0.392,0.361,0.986,0.414,3.403,0.5760000000000001
2021-07-24 03:40:00,2.311,0.49,0.373,0.36,0.985,0.414,3.4019999999999997,0.575
2021-07-24 03:50:00,2.312,0.491,0.355,0.36,0.985,0.415,3.4019999999999997,0.575
2021-07-24 04:00:00,2.312,0.491,0.33899999999999997,0.36,0.9840000000000001,0.414,3.4019999999999997,0.575
2021-07-24 04:10:00,2.313,0.49200000000000005,0.324,0.36,0.985,0.415,3.4019999999999997,0.5760000000000001
2021-07-24 04:20:00,2.313,0.494,0.31,0.361,0.987,0.415,3.405,0.5770000000000001
2021-07-24 04:30:00,2.312,0.494,0.297,0.36200000000000004,0.987,0.41600000000000004,3.406,0.5770000000000001
2021-07-24 04:40:00,2.313,0.495,0.284,0.363,0.987,0.41700000000000004,3.406,0.5770000000000001
2021-07-24 04:50:00,2.314,0.496,0.271,0.363,0.988,0.41700000000000004,3.406,0.578
2021-07-24 05:00:00,2.315,0.496,0.259,0.363,0.9890000000000001,0.41700000000000004,3.407,0.578
2021-07-24 05:10:00,2.313,0.49700000000000005,0.248,0.364,0.988,0.418,3.406,0.578
2021-07-24 05:20:00,2.315,0.49700000000000005,0.237,0.364,0.9890000000000001,0.419,3.406,0.58
2021-07-24 05:30:00,2.316,0.499,0.22899999999999998,0.365,0.99,0.42,3.407,0.58
2021-07-24 05:40:00,2.3169999999999997,0.5,0.222,0.36700000000000005,0.992,0.42100000000000004,3.409,0.581
2021-07-24 05:50:00,2.319,0.501,0.214,0.368,0.992,0.42200000000000004,3.41,0.581
2021-07-24 06:00:00,2.32,0.503,0.205,0.368,0.9940000000000001,0.42200000000000004,3.412,0.5820000000000001
2021-07-24 06:10:00,2.32,0.504,0.198,0.368,0.9940000000000001,0.42200000000000004,3.412,0.5820000000000001
2021-07-24 06:20:00,2.3209999999999997,0.505,0.192,0.371,0.996,0.425,3.4139999999999997,0.585
